Date,Month,Day,County,State,Confirmed Cases,Deaths
3/28/2020,3,28,Adams,Washington,5,0
3/29/2020,3,29,Adams,Washington,7,0
3/30/2020,3,30,Adams,Washington,7,0
3/31/2020,3,31,Adams,Washington,7,0
4/1/2020,4,1,Adams,Washington,14,0
4/2/2020,4,2,Adams,Washington,20,0
4/3/2020,4,3,Adams,Washington,20,0
4/4/2020,4,4,Adams,Washington,23,0
4/5/2020,4,5,Adams,Washington,26,0
4/6/2020,4,6,Adams,Washington,27,0
4/7/2020,4,7,Adams,Washington,29,0
4/8/2020,4,8,Adams,Washington,30,0
4/9/2020,4,9,Adams,Washington,30,0
4/10/2020,4,10,Adams,Washington,30,0
4/11/2020,4,11,Adams,Washington,36,0
4/12/2020,4,12,Adams,Washington,37,0
4/13/2020,4,13,Adams,Washington,39,0
4/14/2020,4,14,Adams,Washington,39,0
4/15/2020,4,15,Adams,Washington,40,0
4/16/2020,4,16,Adams,Washington,40,0
4/17/2020,4,17,Adams,Washington,40,0
4/18/2020,4,18,Adams,Washington,40,0
4/19/2020,4,19,Adams,Washington,41,0
4/20/2020,4,20,Adams,Washington,43,0
4/21/2020,4,21,Adams,Washington,44,0
4/22/2020,4,22,Adams,Washington,44,0
4/23/2020,4,23,Adams,Washington,45,0
4/24/2020,4,24,Adams,Washington,45,0
4/2/2020,4,2,Adams,Wisconsin,1,0
4/3/2020,4,3,Adams,Wisconsin,1,0
4/4/2020,4,4,Adams,Wisconsin,1,0
4/5/2020,4,5,Adams,Wisconsin,1,0
4/6/2020,4,6,Adams,Wisconsin,2,0
4/7/2020,4,7,Adams,Wisconsin,2,0
4/8/2020,4,8,Adams,Wisconsin,2,0
4/9/2020,4,9,Adams,Wisconsin,2,0
4/10/2020,4,10,Adams,Wisconsin,2,0
4/11/2020,4,11,Adams,Wisconsin,2,0
4/12/2020,4,12,Adams,Wisconsin,2,0
4/13/2020,4,13,Adams,Wisconsin,3,0
4/14/2020,4,14,Adams,Wisconsin,3,1
4/15/2020,4,15,Adams,Wisconsin,3,1
4/16/2020,4,16,Adams,Wisconsin,3,1
4/17/2020,4,17,Adams,Wisconsin,4,1
4/18/2020,4,18,Adams,Wisconsin,4,1
4/19/2020,4,19,Adams,Wisconsin,4,1
4/20/2020,4,20,Adams,Wisconsin,4,1
4/21/2020,4,21,Adams,Wisconsin,4,1
4/22/2020,4,22,Adams,Wisconsin,4,1
4/23/2020,4,23,Adams,Wisconsin,4,1
4/24/2020,4,24,Adams,Wisconsin,4,1
3/20/2020,3,20,Addison,Vermont,1,0
3/21/2020,3,21,Addison,Vermont,3,0
3/22/2020,3,22,Addison,Vermont,3,0
3/23/2020,3,23,Addison,Vermont,3,0
3/24/2020,3,24,Addison,Vermont,8,0
3/25/2020,3,25,Addison,Vermont,9,0
3/26/2020,3,26,Addison,Vermont,12,0
3/27/2020,3,27,Addison,Vermont,13,0
3/28/2020,3,28,Addison,Vermont,15,0
3/29/2020,3,29,Addison,Vermont,17,0
3/30/2020,3,30,Addison,Vermont,21,0
3/31/2020,3,31,Addison,Vermont,23,0
4/1/2020,4,1,Addison,Vermont,24,0
4/2/2020,4,2,Addison,Vermont,26,0
4/3/2020,4,3,Addison,Vermont,32,0
4/4/2020,4,4,Addison,Vermont,34,0
4/5/2020,4,5,Addison,Vermont,40,0
4/6/2020,4,6,Addison,Vermont,40,0
4/7/2020,4,7,Addison,Vermont,47,0
4/8/2020,4,8,Addison,Vermont,49,0
4/9/2020,4,9,Addison,Vermont,50,0
4/10/2020,4,10,Addison,Vermont,50,0
4/11/2020,4,11,Addison,Vermont,54,0
4/12/2020,4,12,Addison,Vermont,55,1
4/13/2020,4,13,Addison,Vermont,56,1
4/14/2020,4,14,Addison,Vermont,56,1
4/15/2020,4,15,Addison,Vermont,56,1
4/16/2020,4,16,Addison,Vermont,56,1
4/17/2020,4,17,Addison,Vermont,57,1
4/18/2020,4,18,Addison,Vermont,61,2
4/19/2020,4,19,Addison,Vermont,61,2
4/20/2020,4,20,Addison,Vermont,61,2
4/21/2020,4,21,Addison,Vermont,61,2
4/22/2020,4,22,Addison,Vermont,61,2
4/23/2020,4,23,Addison,Vermont,61,2
4/24/2020,4,24,Addison,Vermont,61,2
3/20/2020,3,20,Aiken,South Carolina,1,0
3/21/2020,3,21,Aiken,South Carolina,1,0
3/22/2020,3,22,Aiken,South Carolina,1,0
3/23/2020,3,23,Aiken,South Carolina,1,0
3/24/2020,3,24,Aiken,South Carolina,2,0
3/25/2020,3,25,Aiken,South Carolina,2,0
3/26/2020,3,26,Aiken,South Carolina,4,0
3/27/2020,3,27,Aiken,South Carolina,6,0
3/28/2020,3,28,Aiken,South Carolina,7,0
3/29/2020,3,29,Aiken,South Carolina,9,0
3/30/2020,3,30,Aiken,South Carolina,9,0
3/31/2020,3,31,Aiken,South Carolina,13,1
4/1/2020,4,1,Aiken,South Carolina,18,1
4/2/2020,4,2,Aiken,South Carolina,22,1
4/3/2020,4,3,Aiken,South Carolina,22,1
4/4/2020,4,4,Aiken,South Carolina,24,1
4/5/2020,4,5,Aiken,South Carolina,27,1
4/6/2020,4,6,Aiken,South Carolina,27,1
4/7/2020,4,7,Aiken,South Carolina,28,1
4/8/2020,4,8,Aiken,South Carolina,32,1
4/9/2020,4,9,Aiken,South Carolina,42,1
4/10/2020,4,10,Aiken,South Carolina,48,1
4/11/2020,4,11,Aiken,South Carolina,50,1
4/12/2020,4,12,Aiken,South Carolina,50,1
4/13/2020,4,13,Aiken,South Carolina,51,2
4/14/2020,4,14,Aiken,South Carolina,60,3
4/15/2020,4,15,Aiken,South Carolina,60,3
4/16/2020,4,16,Aiken,South Carolina,63,3
4/17/2020,4,17,Aiken,South Carolina,66,3
4/18/2020,4,18,Aiken,South Carolina,67,4
4/19/2020,4,19,Aiken,South Carolina,69,4
4/20/2020,4,20,Aiken,South Carolina,70,4
4/21/2020,4,21,Aiken,South Carolina,70,4
4/22/2020,4,22,Aiken,South Carolina,82,4
4/23/2020,4,23,Aiken,South Carolina,84,5
4/24/2020,4,24,Aiken,South Carolina,86,6
4/17/2020,4,17,Aitkin,Minnesota,1,0
4/18/2020,4,18,Aitkin,Minnesota,1,0
4/19/2020,4,19,Aitkin,Minnesota,1,0
4/20/2020,4,20,Aitkin,Minnesota,1,0
4/21/2020,4,21,Aitkin,Minnesota,1,0
4/22/2020,4,22,Aitkin,Minnesota,1,0
4/23/2020,4,23,Aitkin,Minnesota,1,0
4/24/2020,4,24,Aitkin,Minnesota,1,0
3/10/2020,3,10,Alachua,Florida,1,0
3/11/2020,3,11,Alachua,Florida,1,0
3/12/2020,3,12,Alachua,Florida,2,0
3/13/2020,3,13,Alachua,Florida,3,0
3/14/2020,3,14,Alachua,Florida,3,0
3/15/2020,3,15,Alachua,Florida,4,0
3/16/2020,3,16,Alachua,Florida,4,0
3/17/2020,3,17,Alachua,Florida,6,0
3/18/2020,3,18,Alachua,Florida,7,0
3/19/2020,3,19,Alachua,Florida,11,0
3/20/2020,3,20,Alachua,Florida,15,0
3/21/2020,3,21,Alachua,Florida,25,0
3/22/2020,3,22,Alachua,Florida,35,0
3/23/2020,3,23,Alachua,Florida,37,0
3/24/2020,3,24,Alachua,Florida,37,0
3/25/2020,3,25,Alachua,Florida,46,0
3/26/2020,3,26,Alachua,Florida,53,0
3/27/2020,3,27,Alachua,Florida,60,0
3/28/2020,3,28,Alachua,Florida,68,0
3/29/2020,3,29,Alachua,Florida,72,0
3/30/2020,3,30,Alachua,Florida,80,0
3/31/2020,3,31,Alachua,Florida,87,0
4/1/2020,4,1,Alachua,Florida,92,0
4/2/2020,4,2,Alachua,Florida,95,0
4/3/2020,4,3,Alachua,Florida,110,0
4/4/2020,4,4,Alachua,Florida,116,0
4/5/2020,4,5,Alachua,Florida,123,0
4/6/2020,4,6,Alachua,Florida,133,0
4/7/2020,4,7,Alachua,Florida,139,0
4/8/2020,4,8,Alachua,Florida,144,0
4/9/2020,4,9,Alachua,Florida,154,0
4/10/2020,4,10,Alachua,Florida,167,0
4/11/2020,4,11,Alachua,Florida,174,0
4/12/2020,4,12,Alachua,Florida,183,0
4/13/2020,4,13,Alachua,Florida,187,0
4/14/2020,4,14,Alachua,Florida,195,0
4/15/2020,4,15,Alachua,Florida,196,0
4/16/2020,4,16,Alachua,Florida,200,0
4/17/2020,4,17,Alachua,Florida,201,0
4/18/2020,4,18,Alachua,Florida,205,0
4/19/2020,4,19,Alachua,Florida,210,0
4/20/2020,4,20,Alachua,Florida,218,0
4/21/2020,4,21,Alachua,Florida,224,1
4/22/2020,4,22,Alachua,Florida,227,1
4/23/2020,4,23,Alachua,Florida,231,1
4/24/2020,4,24,Alachua,Florida,244,1
3/23/2020,3,23,Alamance,North Carolina,3,0
3/24/2020,3,24,Alamance,North Carolina,3,0
3/25/2020,3,25,Alamance,North Carolina,3,0
3/26/2020,3,26,Alamance,North Carolina,4,0
3/27/2020,3,27,Alamance,North Carolina,5,0
3/28/2020,3,28,Alamance,North Carolina,5,0
3/29/2020,3,29,Alamance,North Carolina,6,0
3/30/2020,3,30,Alamance,North Carolina,7,0
3/31/2020,3,31,Alamance,North Carolina,7,0
4/1/2020,4,1,Alamance,North Carolina,7,0
4/2/2020,4,2,Alamance,North Carolina,13,0
4/3/2020,4,3,Alamance,North Carolina,14,0
4/4/2020,4,4,Alamance,North Carolina,16,0
4/5/2020,4,5,Alamance,North Carolina,18,0
4/6/2020,4,6,Alamance,North Carolina,18,0
4/7/2020,4,7,Alamance,North Carolina,24,0
4/8/2020,4,8,Alamance,North Carolina,27,0
4/9/2020,4,9,Alamance,North Carolina,29,0
4/10/2020,4,10,Alamance,North Carolina,33,0
4/11/2020,4,11,Alamance,North Carolina,34,0
4/12/2020,4,12,Alamance,North Carolina,36,0
4/13/2020,4,13,Alamance,North Carolina,41,0
4/14/2020,4,14,Alamance,North Carolina,41,0
4/15/2020,4,15,Alamance,North Carolina,42,0
4/16/2020,4,16,Alamance,North Carolina,45,0
4/17/2020,4,17,Alamance,North Carolina,48,0
4/18/2020,4,18,Alamance,North Carolina,47,0
4/19/2020,4,19,Alamance,North Carolina,49,0
4/20/2020,4,20,Alamance,North Carolina,49,0
4/21/2020,4,21,Alamance,North Carolina,52,0
4/22/2020,4,22,Alamance,North Carolina,55,0
4/23/2020,4,23,Alamance,North Carolina,63,0
4/24/2020,4,24,Alamance,North Carolina,73,1
3/1/2020,3,1,Alameda,California,1,0
3/2/2020,3,2,Alameda,California,1,0
3/3/2020,3,3,Alameda,California,2,0
3/4/2020,3,4,Alameda,California,2,0
3/5/2020,3,5,Alameda,California,2,0
3/6/2020,3,6,Alameda,California,3,0
3/7/2020,3,7,Alameda,California,3,0
3/8/2020,3,8,Alameda,California,3,0
3/9/2020,3,9,Alameda,California,24,0
3/10/2020,3,10,Alameda,California,25,0
3/11/2020,3,11,Alameda,California,25,0
3/12/2020,3,12,Alameda,California,29,0
3/13/2020,3,13,Alameda,California,29,0
3/14/2020,3,14,Alameda,California,29,0
3/15/2020,3,15,Alameda,California,37,0
3/16/2020,3,16,Alameda,California,40,0
3/17/2020,3,17,Alameda,California,49,0
3/18/2020,3,18,Alameda,California,53,0
3/19/2020,3,19,Alameda,California,57,0
3/20/2020,3,20,Alameda,California,67,0
3/21/2020,3,21,Alameda,California,87,0
3/22/2020,3,22,Alameda,California,127,0
3/23/2020,3,23,Alameda,California,139,1
3/24/2020,3,24,Alameda,California,151,2
3/25/2020,3,25,Alameda,California,156,2
3/26/2020,3,26,Alameda,California,199,4
3/27/2020,3,27,Alameda,California,241,4
3/28/2020,3,28,Alameda,California,277,6
3/29/2020,3,29,Alameda,California,291,6
3/30/2020,3,30,Alameda,California,304,7
3/31/2020,3,31,Alameda,California,334,7
4/1/2020,4,1,Alameda,California,380,8
4/2/2020,4,2,Alameda,California,417,9
4/3/2020,4,3,Alameda,California,464,12
4/4/2020,4,4,Alameda,California,464,12
4/5/2020,4,5,Alameda,California,587,12
4/6/2020,4,6,Alameda,California,609,13
4/7/2020,4,7,Alameda,California,655,15
4/8/2020,4,8,Alameda,California,695,16
4/9/2020,4,9,Alameda,California,734,17
4/10/2020,4,10,Alameda,California,766,20
4/11/2020,4,11,Alameda,California,827,21
4/12/2020,4,12,Alameda,California,864,23
4/13/2020,4,13,Alameda,California,907,23
4/14/2020,4,14,Alameda,California,908,23
4/15/2020,4,15,Alameda,California,983,36
4/16/2020,4,16,Alameda,California,1069,40
4/17/2020,4,17,Alameda,California,1084,40
4/18/2020,4,18,Alameda,California,1135,41
4/19/2020,4,19,Alameda,California,1185,42
4/20/2020,4,20,Alameda,California,1212,42
4/21/2020,4,21,Alameda,California,1260,43
4/22/2020,4,22,Alameda,California,1260,43
4/23/2020,4,23,Alameda,California,1350,53
4/24/2020,4,24,Alameda,California,1422,48
3/27/2020,3,27,Alamosa,Colorado,1,0
3/28/2020,3,28,Alamosa,Colorado,1,0
3/29/2020,3,29,Alamosa,Colorado,1,0
3/30/2020,3,30,Alamosa,Colorado,1,0
3/31/2020,3,31,Alamosa,Colorado,1,0
4/1/2020,4,1,Alamosa,Colorado,4,0
4/2/2020,4,2,Alamosa,Colorado,4,0
4/3/2020,4,3,Alamosa,Colorado,4,0
4/4/2020,4,4,Alamosa,Colorado,4,0
4/5/2020,4,5,Alamosa,Colorado,4,0
4/6/2020,4,6,Alamosa,Colorado,4,0
4/7/2020,4,7,Alamosa,Colorado,4,0
4/8/2020,4,8,Alamosa,Colorado,5,0
4/9/2020,4,9,Alamosa,Colorado,7,2
4/10/2020,4,10,Alamosa,Colorado,7,2
4/11/2020,4,11,Alamosa,Colorado,7,2
4/12/2020,4,12,Alamosa,Colorado,7,2
4/13/2020,4,13,Alamosa,Colorado,7,2
4/14/2020,4,14,Alamosa,Colorado,7,2
4/15/2020,4,15,Alamosa,Colorado,7,2
4/16/2020,4,16,Alamosa,Colorado,7,2
4/17/2020,4,17,Alamosa,Colorado,7,2
4/18/2020,4,18,Alamosa,Colorado,7,2
4/19/2020,4,19,Alamosa,Colorado,7,2
4/20/2020,4,20,Alamosa,Colorado,9,2
4/21/2020,4,21,Alamosa,Colorado,9,2
4/22/2020,4,22,Alamosa,Colorado,9,2
4/23/2020,4,23,Alamosa,Colorado,9,2
4/24/2020,4,24,Alamosa,Colorado,10,2
3/12/2020,3,12,Albany,New York,2,0
3/13/2020,3,13,Albany,New York,2,0
3/14/2020,3,14,Albany,New York,5,0
3/15/2020,3,15,Albany,New York,11,0
3/16/2020,3,16,Albany,New York,12,0
3/17/2020,3,17,Albany,New York,23,0
3/18/2020,3,18,Albany,New York,36,0
3/19/2020,3,19,Albany,New York,43,0
3/20/2020,3,20,Albany,New York,61,0
3/21/2020,3,21,Albany,New York,88,0
3/22/2020,3,22,Albany,New York,123,0
3/23/2020,3,23,Albany,New York,127,0
3/24/2020,3,24,Albany,New York,146,0
3/25/2020,3,25,Albany,New York,152,0
3/26/2020,3,26,Albany,New York,171,0
3/27/2020,3,27,Albany,New York,187,0
3/28/2020,3,28,Albany,New York,195,1
3/29/2020,3,29,Albany,New York,205,1
3/30/2020,3,30,Albany,New York,217,1
3/31/2020,3,31,Albany,New York,226,1
4/1/2020,4,1,Albany,New York,240,2
4/2/2020,4,2,Albany,New York,253,2
4/3/2020,4,3,Albany,New York,267,4
4/4/2020,4,4,Albany,New York,293,6
4/5/2020,4,5,Albany,New York,305,8
4/6/2020,4,6,Albany,New York,319,9
4/7/2020,4,7,Albany,New York,333,9
4/8/2020,4,8,Albany,New York,342,10
4/9/2020,4,9,Albany,New York,379,12
4/10/2020,4,10,Albany,New York,426,14
4/11/2020,4,11,Albany,New York,446,16
4/12/2020,4,12,Albany,New York,478,16
4/13/2020,4,13,Albany,New York,499,17
4/14/2020,4,14,Albany,New York,535,21
4/15/2020,4,15,Albany,New York,548,26
4/16/2020,4,16,Albany,New York,581,26
4/17/2020,4,17,Albany,New York,619,26
4/18/2020,4,18,Albany,New York,648,26
4/19/2020,4,19,Albany,New York,682,33
4/20/2020,4,20,Albany,New York,687,35
4/21/2020,4,21,Albany,New York,704,36
4/22/2020,4,22,Albany,New York,737,36
4/23/2020,4,23,Albany,New York,758,41
4/24/2020,4,24,Albany,New York,805,42
3/25/2020,3,25,Albany,Wyoming,1,0
3/26/2020,3,26,Albany,Wyoming,1,0
3/27/2020,3,27,Albany,Wyoming,1,0
3/28/2020,3,28,Albany,Wyoming,1,0
3/29/2020,3,29,Albany,Wyoming,1,0
3/30/2020,3,30,Albany,Wyoming,1,0
3/31/2020,3,31,Albany,Wyoming,3,0
4/1/2020,4,1,Albany,Wyoming,3,0
4/2/2020,4,2,Albany,Wyoming,3,0
4/3/2020,4,3,Albany,Wyoming,4,0
4/4/2020,4,4,Albany,Wyoming,4,0
4/5/2020,4,5,Albany,Wyoming,4,0
4/6/2020,4,6,Albany,Wyoming,4,0
4/7/2020,4,7,Albany,Wyoming,4,0
4/8/2020,4,8,Albany,Wyoming,4,0
4/9/2020,4,9,Albany,Wyoming,4,0
4/10/2020,4,10,Albany,Wyoming,4,0
4/11/2020,4,11,Albany,Wyoming,5,0
4/12/2020,4,12,Albany,Wyoming,5,0
4/13/2020,4,13,Albany,Wyoming,5,0
4/14/2020,4,14,Albany,Wyoming,5,0
4/15/2020,4,15,Albany,Wyoming,5,0
4/16/2020,4,16,Albany,Wyoming,5,0
4/17/2020,4,17,Albany,Wyoming,6,0
4/18/2020,4,18,Albany,Wyoming,6,0
4/19/2020,4,19,Albany,Wyoming,6,0
4/20/2020,4,20,Albany,Wyoming,6,0
4/21/2020,4,21,Albany,Wyoming,6,0
4/22/2020,4,22,Albany,Wyoming,6,0
4/23/2020,4,23,Albany,Wyoming,6,0
4/24/2020,4,24,Albany,Wyoming,6,0
3/21/2020,3,21,Albemarle,Virginia,1,0
3/22/2020,3,22,Albemarle,Virginia,2,0
3/23/2020,3,23,Albemarle,Virginia,2,0
3/24/2020,3,24,Albemarle,Virginia,2,0
3/25/2020,3,25,Albemarle,Virginia,4,0
3/26/2020,3,26,Albemarle,Virginia,8,0
3/27/2020,3,27,Albemarle,Virginia,8,0
3/28/2020,3,28,Albemarle,Virginia,16,0
3/29/2020,3,29,Albemarle,Virginia,17,0
3/30/2020,3,30,Albemarle,Virginia,19,0
3/31/2020,3,31,Albemarle,Virginia,21,0
4/1/2020,4,1,Albemarle,Virginia,21,0
4/2/2020,4,2,Albemarle,Virginia,23,0
4/3/2020,4,3,Albemarle,Virginia,26,0
4/4/2020,4,4,Albemarle,Virginia,27,0
4/5/2020,4,5,Albemarle,Virginia,32,0
4/6/2020,4,6,Albemarle,Virginia,34,0
4/7/2020,4,7,Albemarle,Virginia,38,0
4/8/2020,4,8,Albemarle,Virginia,41,0
4/9/2020,4,9,Albemarle,Virginia,43,0
4/10/2020,4,10,Albemarle,Virginia,43,0
4/11/2020,4,11,Albemarle,Virginia,46,0
4/12/2020,4,12,Albemarle,Virginia,46,0
4/13/2020,4,13,Albemarle,Virginia,49,0
4/14/2020,4,14,Albemarle,Virginia,50,0
4/15/2020,4,15,Albemarle,Virginia,53,0
4/16/2020,4,16,Albemarle,Virginia,54,0
4/17/2020,4,17,Albemarle,Virginia,56,0
4/18/2020,4,18,Albemarle,Virginia,56,0
4/19/2020,4,19,Albemarle,Virginia,57,0
4/20/2020,4,20,Albemarle,Virginia,61,0
4/21/2020,4,21,Albemarle,Virginia,66,3
4/22/2020,4,22,Albemarle,Virginia,68,3
4/23/2020,4,23,Albemarle,Virginia,71,3
4/24/2020,4,24,Albemarle,Virginia,72,3
4/15/2020,4,15,Alcona,Michigan,1,0
4/16/2020,4,16,Alcona,Michigan,1,0
4/17/2020,4,17,Alcona,Michigan,1,0
4/18/2020,4,18,Alcona,Michigan,1,0
4/19/2020,4,19,Alcona,Michigan,1,0
4/20/2020,4,20,Alcona,Michigan,1,0
4/21/2020,4,21,Alcona,Michigan,3,0
4/22/2020,4,22,Alcona,Michigan,4,0
4/23/2020,4,23,Alcona,Michigan,4,0
4/24/2020,4,24,Alcona,Michigan,4,0
3/30/2020,3,30,Alcorn,Mississippi,1,0
3/31/2020,3,31,Alcorn,Mississippi,3,0
4/1/2020,4,1,Alcorn,Mississippi,3,0
4/2/2020,4,2,Alcorn,Mississippi,3,0
4/3/2020,4,3,Alcorn,Mississippi,6,0
4/4/2020,4,4,Alcorn,Mississippi,6,0
4/5/2020,4,5,Alcorn,Mississippi,6,0
4/6/2020,4,6,Alcorn,Mississippi,6,0
4/7/2020,4,7,Alcorn,Mississippi,6,0
4/8/2020,4,8,Alcorn,Mississippi,6,0
4/9/2020,4,9,Alcorn,Mississippi,6,0
4/10/2020,4,10,Alcorn,Mississippi,7,0
4/11/2020,4,11,Alcorn,Mississippi,7,0
4/12/2020,4,12,Alcorn,Mississippi,7,0
4/13/2020,4,13,Alcorn,Mississippi,7,0
4/14/2020,4,14,Alcorn,Mississippi,7,0
4/15/2020,4,15,Alcorn,Mississippi,7,0
4/16/2020,4,16,Alcorn,Mississippi,7,0
4/17/2020,4,17,Alcorn,Mississippi,7,0
4/18/2020,4,18,Alcorn,Mississippi,7,0
4/19/2020,4,19,Alcorn,Mississippi,8,0
4/20/2020,4,20,Alcorn,Mississippi,7,0
4/21/2020,4,21,Alcorn,Mississippi,7,0
4/22/2020,4,22,Alcorn,Mississippi,7,0
4/23/2020,4,23,Alcorn,Mississippi,8,0
4/24/2020,4,24,Alcorn,Mississippi,9,0
4/16/2020,4,16,Alexander,Illinois,1,0
4/17/2020,4,17,Alexander,Illinois,1,0
4/18/2020,4,18,Alexander,Illinois,1,0
4/19/2020,4,19,Alexander,Illinois,2,0
4/20/2020,4,20,Alexander,Illinois,2,0
4/21/2020,4,21,Alexander,Illinois,2,0
4/22/2020,4,22,Alexander,Illinois,2,0
4/23/2020,4,23,Alexander,Illinois,2,0
4/24/2020,4,24,Alexander,Illinois,2,0
3/30/2020,3,30,Alexander,North Carolina,1,0
3/31/2020,3,31,Alexander,North Carolina,2,0
4/1/2020,4,1,Alexander,North Carolina,2,0
4/2/2020,4,2,Alexander,North Carolina,2,0
4/3/2020,4,3,Alexander,North Carolina,2,0
4/4/2020,4,4,Alexander,North Carolina,2,0
4/5/2020,4,5,Alexander,North Carolina,2,0
4/6/2020,4,6,Alexander,North Carolina,2,0
4/7/2020,4,7,Alexander,North Carolina,2,0
4/8/2020,4,8,Alexander,North Carolina,2,0
4/9/2020,4,9,Alexander,North Carolina,2,0
4/10/2020,4,10,Alexander,North Carolina,2,0
4/11/2020,4,11,Alexander,North Carolina,2,0
4/12/2020,4,12,Alexander,North Carolina,2,0
4/13/2020,4,13,Alexander,North Carolina,2,0
4/14/2020,4,14,Alexander,North Carolina,3,0
4/15/2020,4,15,Alexander,North Carolina,3,0
4/16/2020,4,16,Alexander,North Carolina,3,0
4/17/2020,4,17,Alexander,North Carolina,3,0
4/18/2020,4,18,Alexander,North Carolina,3,0
4/19/2020,4,19,Alexander,North Carolina,3,0
4/20/2020,4,20,Alexander,North Carolina,3,0
4/21/2020,4,21,Alexander,North Carolina,3,0
4/22/2020,4,22,Alexander,North Carolina,3,0
4/23/2020,4,23,Alexander,North Carolina,4,0
4/24/2020,4,24,Alexander,North Carolina,4,0
3/12/2020,3,12,Alexandria city,Virginia,1,0
3/13/2020,3,13,Alexandria city,Virginia,1,0
3/14/2020,3,14,Alexandria city,Virginia,1,0
3/15/2020,3,15,Alexandria city,Virginia,1,0
3/16/2020,3,16,Alexandria city,Virginia,2,0
3/17/2020,3,17,Alexandria city,Virginia,2,0
3/18/2020,3,18,Alexandria city,Virginia,2,0
3/19/2020,3,19,Alexandria city,Virginia,3,0
3/20/2020,3,20,Alexandria city,Virginia,3,0
3/21/2020,3,21,Alexandria city,Virginia,5,0
3/22/2020,3,22,Alexandria city,Virginia,5,0
3/23/2020,3,23,Alexandria city,Virginia,6,0
3/24/2020,3,24,Alexandria city,Virginia,8,0
3/25/2020,3,25,Alexandria city,Virginia,9,0
3/26/2020,3,26,Alexandria city,Virginia,14,0
3/27/2020,3,27,Alexandria city,Virginia,18,0
3/28/2020,3,28,Alexandria city,Virginia,20,0
3/29/2020,3,29,Alexandria city,Virginia,25,0
3/30/2020,3,30,Alexandria city,Virginia,26,0
3/31/2020,3,31,Alexandria city,Virginia,30,0
4/1/2020,4,1,Alexandria city,Virginia,32,0
4/2/2020,4,2,Alexandria city,Virginia,33,0
4/3/2020,4,3,Alexandria city,Virginia,56,0
4/4/2020,4,4,Alexandria city,Virginia,68,0
4/5/2020,4,5,Alexandria city,Virginia,74,0
4/6/2020,4,6,Alexandria city,Virginia,93,0
4/7/2020,4,7,Alexandria city,Virginia,126,1
4/8/2020,4,8,Alexandria city,Virginia,143,1
4/9/2020,4,9,Alexandria city,Virginia,149,1
4/10/2020,4,10,Alexandria city,Virginia,174,1
4/11/2020,4,11,Alexandria city,Virginia,188,1
4/12/2020,4,12,Alexandria city,Virginia,198,1
4/13/2020,4,13,Alexandria city,Virginia,235,1
4/14/2020,4,14,Alexandria city,Virginia,247,1
4/15/2020,4,15,Alexandria city,Virginia,254,6
4/16/2020,4,16,Alexandria city,Virginia,275,6
4/17/2020,4,17,Alexandria city,Virginia,321,6
4/18/2020,4,18,Alexandria city,Virginia,354,6
4/19/2020,4,19,Alexandria city,Virginia,383,6
4/20/2020,4,20,Alexandria city,Virginia,421,6
4/21/2020,4,21,Alexandria city,Virginia,462,9
4/22/2020,4,22,Alexandria city,Virginia,474,12
4/23/2020,4,23,Alexandria city,Virginia,512,14
4/24/2020,4,24,Alexandria city,Virginia,547,15
4/13/2020,4,13,Alfalfa,Oklahoma,1,0
4/14/2020,4,14,Alfalfa,Oklahoma,1,0
4/15/2020,4,15,Alfalfa,Oklahoma,1,0
4/16/2020,4,16,Alfalfa,Oklahoma,1,0
4/17/2020,4,17,Alfalfa,Oklahoma,1,0
4/18/2020,4,18,Alfalfa,Oklahoma,1,0
4/19/2020,4,19,Alfalfa,Oklahoma,1,0
4/20/2020,4,20,Alfalfa,Oklahoma,1,0
4/21/2020,4,21,Alfalfa,Oklahoma,1,0
4/22/2020,4,22,Alfalfa,Oklahoma,1,0
4/23/2020,4,23,Alfalfa,Oklahoma,1,0
4/24/2020,4,24,Alfalfa,Oklahoma,1,0
3/15/2020,3,15,Allamakee,Iowa,2,0
3/16/2020,3,16,Allamakee,Iowa,2,0
3/17/2020,3,17,Allamakee,Iowa,2,0
3/18/2020,3,18,Allamakee,Iowa,2,0
3/19/2020,3,19,Allamakee,Iowa,2,0
3/20/2020,3,20,Allamakee,Iowa,3,0
3/21/2020,3,21,Allamakee,Iowa,5,0
3/22/2020,3,22,Allamakee,Iowa,5,0
3/23/2020,3,23,Allamakee,Iowa,6,0
3/24/2020,3,24,Allamakee,Iowa,6,0
3/25/2020,3,25,Allamakee,Iowa,7,0
3/26/2020,3,26,Allamakee,Iowa,7,0
3/27/2020,3,27,Allamakee,Iowa,7,1
3/28/2020,3,28,Allamakee,Iowa,7,1
3/29/2020,3,29,Allamakee,Iowa,7,1
3/30/2020,3,30,Allamakee,Iowa,7,1
3/31/2020,3,31,Allamakee,Iowa,7,1
4/1/2020,4,1,Allamakee,Iowa,7,1
4/2/2020,4,2,Allamakee,Iowa,15,1
4/3/2020,4,3,Allamakee,Iowa,16,1
4/4/2020,4,4,Allamakee,Iowa,16,1
4/5/2020,4,5,Allamakee,Iowa,17,1
4/6/2020,4,6,Allamakee,Iowa,18,1
4/7/2020,4,7,Allamakee,Iowa,17,1
4/8/2020,4,8,Allamakee,Iowa,19,1
4/9/2020,4,9,Allamakee,Iowa,19,1
4/10/2020,4,10,Allamakee,Iowa,20,1
4/11/2020,4,11,Allamakee,Iowa,21,1
